"College","Branch","Quota","Category","Gender","O.R.","C.R."
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","67137","76129"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","11652","11697"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","22444","23056"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10336","12603"
"Indian Institute of Carpet Technology,  Bhadohi","Carpet  and Textile Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5532","5857"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","45024","53698"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8242","8520"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14595","18553"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7858","10340"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3231","3694"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","34197","43918"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7365","7549"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15232","16511"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9156","10353"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3121","4152"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","36738","48882"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7775","8282"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","13751","17208"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9527","10736"
"Institute of Infrastructure, Technology, Research and Management-Ahmedabad","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4271","4667"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","55777","68131"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","10537","11155"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","18743","22238"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10197","12030"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4571","5096"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","53038","69467"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","10831","11255"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","18923","21768"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10877","11834"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3614","4329"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","29429","50241"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2162","2162"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7900","8409"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14650","17498"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9364","9974"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3376","4397"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","41810","60584"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9201","9467"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16519","19777"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10283","11215"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4410","5090"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","69180","76045"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","11539","11664"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","21993","23058"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10332","12555"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Industrial and Production Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5369","5908"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","37652","56543"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2203","2496"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8627","9154"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16069","18942"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10101","10992"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4514","4964"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","59936","73075"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","11260","11445"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","20141","22266"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","11235","11979"
"Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4331","5361"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","15761","40635"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1097","1097"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","6186","6648"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","11307","14918"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7054","9127"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2917","3802"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","32651","46381"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7445","7939"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15450","17169"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7165","10217"
"J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4220","4660"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","30859","49084"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7650","8313"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","13844","17432"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6621","10518"
"National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)","Electronics System Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4203","4978"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","44215","58122"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8851","9419"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","15555","19023"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9100","11142"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3061","4663"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","47713","62797"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9741","10838"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","17480","21487"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10800","12181"
"National Institute of Foundry & Forge Technology, Hatia, Ranchi","Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2297","4756"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","55125","66449"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","10379","10843"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","18408","21675"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9693","11670"
"Sant Longowal Institute of Engineering and Technology","Chemical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5219","5231"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","34950","47529"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7212","7625"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","13772","15981"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","5270","9601"
"Sant Longowal Institute of Engineering and Technology","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2918","4732"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","56254","58824"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9123","9437"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","17542","19259"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9817","11165"
"Sant Longowal Institute of Engineering and Technology","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2684","4797"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","47604","54699"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8519","8695"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","16012","17394"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9894","10304"
"Sant Longowal Institute of Engineering and Technology","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3268","4957"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","71178","76854"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","11749","11864"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","22329","23164"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","12632","12731"
"Sant Longowal Institute of Engineering and Technology","Food Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5986","6008"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","59438","68851"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","10894","10991"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","20274","22005"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","11689","12465"
"Sant Longowal Institute of Engineering and Technology","Instrumentation and Control Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5818","5823"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","42928","70660"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","10985","11459"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","19514","21052"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9530","12415"
"Sant Longowal Institute of Engineering and Technology","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4970","5799"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","OPEN","Gender-Neutral","1279","1418"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","EWS","Gender-Neutral","306","308"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","SC","Gender-Neutral","289","296"
"Mizoram University, Aizawl","Architecture  (5 Years, Bachelor of Architecture)","AI","ST","Gender-Neutral","124","142"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","59630","72447"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","11350","11438"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","11978","12146"
"Mizoram University, Aizawl","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4458","5175"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","48624","55110"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","8405","8524"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","3372","10244"
"Mizoram University, Aizawl","Computer Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4657","5116"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","62840","68775"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","10625","10828"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","11531","12211"
"Mizoram University, Aizawl","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","4405","5685"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","56978","63440"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9768","9840"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","11261","11626"
"Mizoram University, Aizawl","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5340","5571"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","55341","58506"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9278","9465"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9134","11198"
"Mizoram University, Aizawl","Information Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5095","5308"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","59245","73398"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","1620","1620"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","11428","11444"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","20516","22207"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10953","11844"
"School of Engineering, Tezpur University, Napaam, Tezpur","Civil Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3670","3877"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","40378","46926"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OPEN (PwD)","Gender-Neutral","2031","2031"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","7642","7844"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","14343","16828"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","7632","8805"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2063","2063"
"School of Engineering, Tezpur University, Napaam, Tezpur","Computer Science and Engineering (4 Years, Bachelor of Technology)","AI","ST (PwD)","Gender-Neutral","67","67"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","47421","60842"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9535","9535"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","17980","19820"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","9651","9762"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electrical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3264","3264"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","49475","56579"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","9173","9235"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","17156","18873"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","6723","10722"
"School of Engineering, Tezpur University, Napaam, Tezpur","Electronics and Communication Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","3878","4055"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","75279","77011"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","11825","11974"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","22412","23270"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","11997","12485"
"School of Engineering, Tezpur University, Napaam, Tezpur","Food Engineering  and Technology (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","5229","5229"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OPEN","Gender-Neutral","48732","71297"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","EWS","Gender-Neutral","11004","11386"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","OBC-NCL","Gender-Neutral","20299","21572"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","SC","Gender-Neutral","10750","11790"
"School of Engineering, Tezpur University, Napaam, Tezpur","Mechanical Engineering (4 Years, Bachelor of Technology)","AI","ST","Gender-Neutral","2202","3182"
